crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	1608	0.000000
281474976710655.000000	91.516350	1609	0.000000
281474976710655.000000	52.431129	1610	0.000000
281474976710655.000000	38.132805	1611	0.000000
281474976710655.000000	151.025177	1612	0.000000
281474976710655.000000	64.802292	1613	0.000000
281474976710655.000000	110.707710	1614	0.000000
281474976710655.000000	38.507664	1615	0.000000
281474976710655.000000	61.140270	1616	0.000000
281474976710655.000000	51.311382	1617	0.000000
281474976710655.000000	45.506428	1618	0.000000
281474976710655.000000	40.094429	1619	0.000000
281474976710655.000000	27.252760	1620	0.000000
281474976710655.000000	33.427799	1621	0.000000
281474976710655.000000	26.986334	1622	0.000000
281474976710655.000000	26.519711	1623	0.000000
281474976710655.000000	25.605497	1624	0.000000
281474976710655.000000	22.505238	1625	0.000000
281474976710655.000000	19.054329	1626	0.000000
281474976710655.000000	18.034237	1627	0.000000
281474976710655.000000	15.218668	1628	0.000000
281474976710655.000000	15.238180	1629	0.000000
281474976710655.000000	12.409426	1630	0.000000
281474976710655.000000	12.209052	1631	0.000000
281474976710655.000000	10.179266	1632	0.000000
281474976710655.000000	9.147023	1633	0.000000
281474976710655.000000	8.826039	1634	0.000000
281474976710655.000000	7.682381	1635	0.000000
281474976710655.000000	7.385761	1636	0.000000
281474976710655.000000	6.314886	1637	0.000000
281474976710655.000000	5.847323	1638	0.000000
281474976710655.000000	5.410287	1639	0.000000
281474976710655.000000	4.302155	1640	0.000000
281474976710655.000000	4.258587	1641	0.000000
281474976710655.000000	3.506813	1642	0.000000
281474976710655.000000	2.993715	1643	0.000000
281474976710655.000000	3.156820	1644	0.000000
281474976710655.000000	2.577984	1645	0.000000
281474976710655.000000	2.430015	1646	0.000000
281474976710655.000000	2.367159	1647	0.000000
281474976710655.000000	1.700029	1648	0.000000
281474976710655.000000	1.224487	1649	0.000000
281474976710655.000000	1.118380	1650	0.000000
281474976710655.000000	1.124316	1651	0.000000
281474976710655.000000	0.679161	1652	0.000000
