crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.754544	4266	0.000000
281474976710655.000000	1.655083	4267	0.000000
281474976710655.000000	1.524403	4268	0.000000
281474976710655.000000	1.553884	4269	0.000000
281474976710655.000000	1.499058	4270	0.000000
281474976710655.000000	1.491551	4271	0.000000
281474976710655.000000	1.474170	4272	0.000000
281474976710655.000000	1.429633	4273	0.000000
281474976710655.000000	1.411452	4274	0.000000
281474976710655.000000	1.330231	4275	0.000000
281474976710655.000000	1.303533	4276	0.000000
281474976710655.000000	1.215788	4277	0.000000
281474976710655.000000	1.107184	4278	0.000000
281474976710655.000000	1.113741	4279	0.000000
281474976710655.000000	1.030867	4280	0.000000
281474976710655.000000	0.707308	4281	0.000000
281474976710655.000000	1.111832	4282	0.000000
281474976710655.000000	0.959978	4283	0.000000
281474976710655.000000	1.020450	4284	0.000000
281474976710655.000000	0.978563	4285	0.000000
281474976710655.000000	0.916776	4286	0.000000
281474976710655.000000	0.956302	4287	0.000000
281474976710655.000000	0.873133	4288	0.000000
281474976710655.000000	0.895852	4289	0.000000
281474976710655.000000	0.841982	4290	0.000000
281474976710655.000000	0.765624	4291	0.000000
281474976710655.000000	0.781290	4292	0.000000
