num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
4137	64844.341672	35.371469	0.523390	3.711047	24.811779
4139	64846.410556	35.001884	0.442145	3.704198	23.655365
4141	64848.470529	34.899666	0.451605	3.696328	21.954144
4143	64850.529000	33.735196	0.487670	3.688772	22.649904
4145	64852.590285	33.577793	0.484075	3.685762	21.215941
4147	64854.658859	32.542448	0.487754	3.688339	20.321938
4149	64856.726818	32.143639	0.480561	3.688860	20.940249
4151	64858.792189	31.844286	0.441517	3.691995	20.151174
4153	64860.861650	30.914912	0.436204	3.692902	18.952326
4155	64862.926553	30.513463	0.402881	3.695778	18.366853
4157	64864.995113	29.754724	0.392135	3.698159	18.510777
4159	64867.069082	28.812967	0.398705	3.698708	17.675536
4161	64869.145927	28.756877	0.384412	3.690687	16.848980
4163	64871.224053	27.684605	0.477484	3.681019	16.549935
4165	64873.293672	27.615763	0.506747	3.678771	14.780069
4167	64875.351180	27.585412	0.515458	3.690096	14.885880
4169	64877.404642	27.314206	0.384162	3.704295	14.617689
4171	64879.470323	26.074591	0.277244	3.704563	14.758920
4173	64881.550755	25.663731	0.289674	3.693640	14.311552
4175	64883.628161	25.382545	0.453947	3.672916	13.931700
4177	64885.695461	25.149935	0.508903	3.680081	12.181609
4179	64887.751477	24.868399	0.410323	3.693664	12.546104
4181	64889.807972	24.159086	0.275036	3.702545	9.325385
4183	64891.873699	23.526232	0.225212	3.701904	12.972977
4185	64893.950413	22.939737	0.258109	3.695080	11.719544
4187	64896.029465	22.434546	0.342556	3.686232	10.759163
4189	64898.108053	21.992063	0.400701	3.681712	9.182843
4191	64900.184413	21.741125	0.436423	3.683312	9.447108
4193	64902.251890	21.377356	0.416147	3.686219	9.280427
4195	64904.311056	21.153456	0.395243	3.690390	8.741101
4197	64906.380331	20.964258	0.361450	3.691074	8.268802
4199	64908.447048	20.541513	0.333628	3.692514	7.637492
4201	64910.518083	19.949141	0.302969	3.691038	7.154358
4203	64912.584622	19.615669	0.321804	3.690116	7.278388
4205	64914.635141	19.443546	0.260952	3.686569	7.768678
4207	64916.693050	19.525945	0.257809	3.674117	7.357715
4209	64918.752453	18.869584	0.263596	3.666910	7.290775
4211	64920.823080	18.119219	0.307632	3.675778	6.726602
4213	64922.909512	17.495576	0.325883	3.691563	6.291171
4215	64924.998572	17.248601	0.279642	3.709690	5.788657
4217	64927.069024	17.645567	0.183431	3.700205	5.646464
4219	64929.131031	17.295364	0.204609	3.687806	5.725621
4221	64931.181354	16.762264	0.243082	3.671525	5.473222
4223	64933.231043	16.494776	0.270740	3.663369	4.521271
4225	64935.312248	16.319065	0.300281	3.664064	5.153794
4227	64937.399186	15.756698	0.266858	3.684745	4.400364
4229	64939.466147	15.489466	0.249246	3.698516	4.882861
4231	64941.549032	14.731239	0.276105	3.701739	4.205365
4233	64943.632014	14.361068	0.299282	3.697489	4.009567
4235	64945.693955	14.314360	0.310642	3.690973	3.722012
4237	64947.757062	14.092466	0.316058	3.686776	3.711625
4239	64949.847008	13.834399	0.348731	3.681459	3.350086
4241	64951.891080	13.503395	0.333352	3.681493	3.616297
4243	64953.964563	13.401600	0.369551	3.681823	3.930625
4245	64956.024221	13.281804	0.363034	3.677894	2.784935
4247	64958.112554	12.758547	0.430919	3.684002	2.333342
4249	64960.162190	12.662549	0.380146	3.687927	2.938169
4251	64962.208630	12.919660	0.243639	3.688972	2.720062
4253	64964.255025	12.757568	0.143776	3.694815	2.884763
4255	64966.308485	12.555141	0.005924	3.701128	2.918180
4257	64968.391566	11.745273	0.033413	3.702990	1.498713
4259	64971.267063	0.000000	-0.465677	4.844297	2.443783
4261	64975.363269	0.663753	0.575221	2.180545	1.560649
4263	64979.523009	0.476513	0.220265	3.225783	1.734466
4265	64983.687126	0.432869	-0.571348	5.124391	1.896559
4267	64987.813135	0.272667	-0.244663	5.398196	1.949979
4269	64991.925043	0.074155	-0.302861	5.168893	1.722543
4271	64996.057675	0.049777	0.362711	2.080642	1.743361
4273	65000.198110	0.275334	0.180477	2.374681	2.115834
4275	65004.337436	0.372526	0.458899	2.134348	0.705213
4277	65008.420334	0.799676	-0.074792	0.648098	1.751207
4279	65012.470247	0.654711	-0.158030	-0.303707	1.180302
4281	65016.589851	0.499322	-0.748081	4.976632	0.461749
4283	65020.795127	0.329728	-0.177511	2.513976	1.955577
4285	65024.960956	0.590676	0.538967	2.575092	0.975951
4287	65029.065104	0.505610	-0.086781	0.884580	0.939393
4289	65033.131069	0.104460	-0.186654	-0.604690	0.628645
4291	65037.230635	0.024952	-0.221821	-1.042474	0.480943
