crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	1667	0.000000
281474976710655.000000	63.794075	1668	0.000000
281474976710655.000000	58.664387	1669	0.000000
281474976710655.000000	Inf	1670	0.000000
281474976710655.000000	109.823151	1671	0.000000
281474976710655.000000	Inf	1672	0.000000
281474976710655.000000	104.919197	1673	0.000000
281474976710655.000000	92.143173	1674	0.000000
281474976710655.000000	89.424484	1675	0.000000
281474976710655.000000	90.895844	1676	0.000000
281474976710655.000000	83.141327	1677	0.000000
281474976710655.000000	54.982315	1678	0.000000
281474976710655.000000	50.594475	1679	0.000000
281474976710655.000000	71.505035	1680	0.000000
281474976710655.000000	67.273880	1681	0.000000
281474976710655.000000	37.718430	1682	0.000000
281474976710655.000000	57.515900	1683	0.000000
281474976710655.000000	54.712090	1684	0.000000
281474976710655.000000	39.134499	1685	0.000000
281474976710655.000000	41.169937	1686	0.000000
281474976710655.000000	63.083950	1687	0.000000
281474976710655.000000	44.113983	1688	0.000000
281474976710655.000000	33.980003	1689	0.000000
281474976710655.000000	33.159527	1690	0.000000
281474976710655.000000	41.451206	1691	0.000000
281474976710655.000000	45.178387	1692	0.000000
281474976710655.000000	42.007740	1693	0.000000
281474976710655.000000	31.110283	1694	0.000000
281474976710655.000000	29.880812	1695	0.000000
281474976710655.000000	26.347706	1696	0.000000
281474976710655.000000	26.607615	1697	0.000000
281474976710655.000000	24.713659	1698	0.000000
281474976710655.000000	20.586775	1699	0.000000
281474976710655.000000	20.261423	1700	0.000000
281474976710655.000000	20.078037	1701	0.000000
281474976710655.000000	18.105448	1702	0.000000
281474976710655.000000	15.595812	1703	0.000000
281474976710655.000000	16.335573	1704	0.000000
281474976710655.000000	14.720959	1705	0.000000
281474976710655.000000	13.282320	1706	0.000000
281474976710655.000000	13.007119	1707	0.000000
281474976710655.000000	12.767372	1708	0.000000
281474976710655.000000	11.132332	1709	0.000000
281474976710655.000000	10.455615	1710	0.000000
281474976710655.000000	9.682985	1711	0.000000
281474976710655.000000	9.291127	1712	0.000000
281474976710655.000000	8.625099	1713	0.000000
281474976710655.000000	7.853298	1714	0.000000
281474976710655.000000	7.114273	1715	0.000000
281474976710655.000000	6.989749	1716	0.000000
281474976710655.000000	6.421579	1717	0.000000
281474976710655.000000	5.949753	1718	0.000000
281474976710655.000000	5.680236	1719	0.000000
281474976710655.000000	4.983789	1720	0.000000
281474976710655.000000	4.745821	1721	0.000000
281474976710655.000000	4.480581	1722	0.000000
281474976710655.000000	4.021492	1723	0.000000
281474976710655.000000	3.743177	1724	0.000000
281474976710655.000000	3.664581	1725	0.000000
281474976710655.000000	3.320101	1726	0.000000
281474976710655.000000	2.977567	1727	0.000000
281474976710655.000000	2.846420	1728	0.000000
281474976710655.000000	2.561764	1729	0.000000
281474976710655.000000	2.471050	1730	0.000000
281474976710655.000000	2.086840	1731	0.000000
281474976710655.000000	2.042698	1732	0.000000
281474976710655.000000	1.925256	1733	0.000000
281474976710655.000000	1.698813	1734	0.000000
281474976710655.000000	1.553424	1735	0.000000
281474976710655.000000	1.434015	1736	0.000000
281474976710655.000000	1.209663	1737	0.000000
281474976710655.000000	1.104854	1738	0.000000
281474976710655.000000	0.992345	1739	0.000000
281474976710655.000000	0.915024	1740	0.000000
281474976710655.000000	-1.029961	1741	0.000000
