crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	33.158661	2313	0.000000
281474976710655.000000	31.474785	2314	0.000000
281474976710655.000000	27.629492	2315	0.000000
281474976710655.000000	27.908459	2316	0.000000
281474976710655.000000	31.243000	2317	0.000000
281474976710655.000000	27.208717	2318	0.000000
281474976710655.000000	27.426352	2319	0.000000
281474976710655.000000	29.922066	2320	0.000000
281474976710655.000000	24.001043	2321	0.000000
281474976710655.000000	20.531466	2322	0.000000
281474976710655.000000	23.010525	2323	0.000000
281474976710655.000000	22.654076	2324	0.000000
281474976710655.000000	21.635681	2325	0.000000
281474976710655.000000	21.207558	2326	0.000000
281474976710655.000000	21.047241	2327	0.000000
281474976710655.000000	18.709169	2328	0.000000
281474976710655.000000	19.508633	2329	0.000000
281474976710655.000000	21.932249	2330	0.000000
281474976710655.000000	16.760279	2331	0.000000
281474976710655.000000	17.439352	2332	0.000000
281474976710655.000000	16.360317	2333	0.000000
281474976710655.000000	15.378369	2334	0.000000
281474976710655.000000	15.824677	2335	0.000000
281474976710655.000000	14.691049	2336	0.000000
281474976710655.000000	14.859377	2337	0.000000
281474976710655.000000	14.944356	2338	0.000000
281474976710655.000000	12.393007	2339	0.000000
281474976710655.000000	13.098042	2340	0.000000
281474976710655.000000	11.995138	2341	0.000000
281474976710655.000000	11.760374	2342	0.000000
281474976710655.000000	11.677474	2343	0.000000
281474976710655.000000	11.200245	2344	0.000000
281474976710655.000000	11.156910	2345	0.000000
281474976710655.000000	10.688302	2346	0.000000
281474976710655.000000	10.523500	2347	0.000000
281474976710655.000000	9.981007	2348	0.000000
281474976710655.000000	9.579161	2349	0.000000
281474976710655.000000	9.457994	2350	0.000000
281474976710655.000000	9.203635	2351	0.000000
281474976710655.000000	8.381910	2352	0.000000
281474976710655.000000	8.494809	2353	0.000000
281474976710655.000000	8.277188	2354	0.000000
281474976710655.000000	7.752247	2355	0.000000
281474976710655.000000	7.682716	2356	0.000000
281474976710655.000000	7.349846	2357	0.000000
281474976710655.000000	7.222313	2358	0.000000
281474976710655.000000	6.857553	2359	0.000000
281474976710655.000000	6.626624	2360	0.000000
281474976710655.000000	6.583425	2361	0.000000
281474976710655.000000	6.360178	2362	0.000000
281474976710655.000000	6.059677	2363	0.000000
281474976710655.000000	6.009769	2364	0.000000
281474976710655.000000	5.685812	2365	0.000000
281474976710655.000000	5.415936	2366	0.000000
281474976710655.000000	5.401166	2367	0.000000
281474976710655.000000	5.174616	2368	0.000000
281474976710655.000000	4.832663	2369	0.000000
281474976710655.000000	4.724361	2370	0.000000
281474976710655.000000	4.511459	2371	0.000000
281474976710655.000000	4.293090	2372	0.000000
281474976710655.000000	4.163015	2373	0.000000
281474976710655.000000	3.963485	2374	0.000000
281474976710655.000000	3.910263	2375	0.000000
281474976710655.000000	3.745035	2376	0.000000
281474976710655.000000	3.798774	2377	0.000000
281474976710655.000000	3.491613	2378	0.000000
281474976710655.000000	3.570404	2379	0.000000
281474976710655.000000	3.342171	2380	0.000000
281474976710655.000000	3.290659	2381	0.000000
281474976710655.000000	3.168820	2382	0.000000
281474976710655.000000	3.089128	2383	0.000000
281474976710655.000000	3.037235	2384	0.000000
281474976710655.000000	2.742307	2385	0.000000
281474976710655.000000	2.621704	2386	0.000000
281474976710655.000000	2.419886	2387	0.000000
281474976710655.000000	2.240900	2388	0.000000
281474976710655.000000	2.244851	2389	0.000000
281474976710655.000000	2.060939	2390	0.000000
281474976710655.000000	2.141376	2391	0.000000
281474976710655.000000	2.039392	2392	0.000000
281474976710655.000000	2.123584	2393	0.000000
281474976710655.000000	1.977790	2394	0.000000
281474976710655.000000	1.942430	2395	0.000000
281474976710655.000000	1.930233	2396	0.000000
281474976710655.000000	1.694756	2397	0.000000
281474976710655.000000	1.700976	2398	0.000000
281474976710655.000000	1.593560	2399	0.000000
281474976710655.000000	1.461522	2400	0.000000
281474976710655.000000	1.348275	2401	0.000000
281474976710655.000000	1.286743	2402	0.000000
281474976710655.000000	1.225735	2403	0.000000
281474976710655.000000	1.121706	2404	0.000000
281474976710655.000000	1.076029	2405	0.000000
281474976710655.000000	0.944291	2406	0.000000
281474976710655.000000	0.454242	2407	0.000000
