crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	107.330208	3312	0.000000
281474976710655.000000	Inf	3313	0.000000
281474976710655.000000	108.249062	3314	0.000000
281474976710655.000000	105.762215	3315	0.000000
281474976710655.000000	107.920715	3316	0.000000
281474976710655.000000	Inf	3317	0.000000
281474976710655.000000	50.647472	3318	0.000000
281474976710655.000000	208.675842	3319	0.000000
281474976710655.000000	100.277367	3320	0.000000
281474976710655.000000	Inf	3321	0.000000
281474976710655.000000	Inf	3322	0.000000
281474976710655.000000	46.723492	3323	0.000000
281474976710655.000000	190.819504	3324	0.000000
281474976710655.000000	59.323364	3325	0.000000
281474976710655.000000	57.792751	3326	0.000000
281474976710655.000000	87.970573	3327	0.000000
281474976710655.000000	96.444733	3328	0.000000
281474976710655.000000	85.375046	3329	0.000000
281474976710655.000000	82.093559	3330	0.000000
281474976710655.000000	83.525978	3331	0.000000
281474976710655.000000	50.388561	3332	0.000000
281474976710655.000000	77.308113	3333	0.000000
281474976710655.000000	50.505913	3334	0.000000
281474976710655.000000	47.014313	3335	0.000000
281474976710655.000000	68.873901	3336	0.000000
281474976710655.000000	70.928711	3337	0.000000
281474976710655.000000	67.916267	3338	0.000000
281474976710655.000000	66.778664	3339	0.000000
281474976710655.000000	42.869576	3340	0.000000
281474976710655.000000	49.320255	3341	0.000000
281474976710655.000000	42.445312	3342	0.000000
281474976710655.000000	102.271393	3343	0.000000
281474976710655.000000	59.250378	3344	0.000000
281474976710655.000000	60.280113	3345	0.000000
281474976710655.000000	44.577541	3346	0.000000
281474976710655.000000	56.762089	3347	0.000000
281474976710655.000000	46.372852	3348	0.000000
281474976710655.000000	52.696449	3349	0.000000
281474976710655.000000	36.497829	3350	0.000000
281474976710655.000000	71.135948	3351	0.000000
281474976710655.000000	85.815689	3352	0.000000
281474976710655.000000	37.043839	3353	0.000000
281474976710655.000000	36.979092	3354	0.000000
281474976710655.000000	39.844971	3355	0.000000
281474976710655.000000	46.157333	3356	0.000000
281474976710655.000000	44.190022	3357	0.000000
281474976710655.000000	44.637737	3358	0.000000
281474976710655.000000	36.981243	3359	0.000000
281474976710655.000000	37.833099	3360	0.000000
281474976710655.000000	53.515034	3361	0.000000
281474976710655.000000	36.297642	3362	0.000000
281474976710655.000000	37.026417	3363	0.000000
281474976710655.000000	57.807121	3364	0.000000
281474976710655.000000	48.952145	3365	0.000000
281474976710655.000000	34.303154	3366	0.000000
281474976710655.000000	31.213873	3367	0.000000
281474976710655.000000	42.785954	3368	0.000000
281474976710655.000000	38.523121	3369	0.000000
281474976710655.000000	33.609825	3370	0.000000
281474976710655.000000	38.030891	3371	0.000000
281474976710655.000000	35.724808	3372	0.000000
281474976710655.000000	28.015480	3373	0.000000
281474976710655.000000	28.695892	3374	0.000000
281474976710655.000000	26.357140	3375	0.000000
281474976710655.000000	32.140167	3376	0.000000
281474976710655.000000	25.623562	3377	0.000000
281474976710655.000000	25.706793	3378	0.000000
281474976710655.000000	25.755096	3379	0.000000
281474976710655.000000	24.575861	3380	0.000000
281474976710655.000000	27.336729	3381	0.000000
281474976710655.000000	31.374672	3382	0.000000
281474976710655.000000	21.711077	3383	0.000000
281474976710655.000000	26.850554	3384	0.000000
281474976710655.000000	21.086107	3385	0.000000
281474976710655.000000	22.619022	3386	0.000000
281474976710655.000000	23.575472	3387	0.000000
281474976710655.000000	19.772089	3388	0.000000
281474976710655.000000	21.599022	3389	0.000000
281474976710655.000000	23.490192	3390	0.000000
281474976710655.000000	21.426800	3391	0.000000
281474976710655.000000	19.392153	3392	0.000000
281474976710655.000000	19.180407	3393	0.000000
281474976710655.000000	21.115040	3394	0.000000
281474976710655.000000	19.355850	3395	0.000000
281474976710655.000000	19.459154	3396	0.000000
281474976710655.000000	17.537624	3397	0.000000
281474976710655.000000	18.348660	3398	0.000000
281474976710655.000000	18.088530	3399	0.000000
281474976710655.000000	17.193470	3400	0.000000
281474976710655.000000	16.621706	3401	0.000000
281474976710655.000000	15.662814	3402	0.000000
281474976710655.000000	16.253853	3403	0.000000
281474976710655.000000	15.607082	3404	0.000000
281474976710655.000000	12.976259	3405	0.000000
281474976710655.000000	15.905361	3406	0.000000
281474976710655.000000	14.828569	3407	0.000000
281474976710655.000000	14.368898	3408	0.000000
281474976710655.000000	14.698588	3409	0.000000
281474976710655.000000	13.578225	3410	0.000000
281474976710655.000000	13.379589	3411	0.000000
281474976710655.000000	13.671976	3412	0.000000
281474976710655.000000	12.386214	3413	0.000000
281474976710655.000000	15.346362	3414	0.000000
281474976710655.000000	11.478520	3415	0.000000
281474976710655.000000	11.827820	3416	0.000000
281474976710655.000000	12.004672	3417	0.000000
281474976710655.000000	12.297533	3418	0.000000
281474976710655.000000	10.961188	3419	0.000000
281474976710655.000000	11.054415	3420	0.000000
281474976710655.000000	10.416205	3421	0.000000
281474976710655.000000	10.904418	3422	0.000000
281474976710655.000000	10.222535	3423	0.000000
281474976710655.000000	10.100462	3424	0.000000
