num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5549	66431.047801	51.306597	-3.680641	3.718591	42.624119
5551	66433.111049	50.869563	-3.603875	3.717280	43.528446
5553	66435.173538	50.398345	-3.553872	3.714467	42.335001
5555	66437.235314	49.799733	-3.549485	3.711678	40.930658
5557	66439.298539	49.346484	-3.459283	3.710647	41.555258
5559	66441.363078	48.687083	-3.463085	3.709340	39.220474
5561	66443.427728	48.266708	-3.494513	3.707970	39.651262
5563	66445.492931	47.695097	-3.436394	3.708818	38.394759
5565	66447.558672	47.187344	-3.441268	3.708666	37.984462
5567	66449.625143	46.794250	-3.429470	3.709669	36.562101
5569	66451.693067	46.239952	-3.412548	3.708716	36.586977
5571	66453.761101	45.476730	-3.384920	3.708149	36.676031
5573	66455.830587	45.120260	-3.359333	3.705172	34.506794
5575	66457.899954	44.565411	-3.352393	3.702020	34.814235
5577	66459.967542	44.169143	-3.325509	3.698429	33.086451
5579	66462.032258	43.939450	-3.279956	3.697765	31.749350
5581	66464.094204	43.894498	-3.269900	3.699704	31.723428
5583	66466.153930	43.398939	-3.274087	3.704365	30.456469
5585	66468.214347	42.737285	-3.279887	3.705263	30.713004
5587	66470.276810	42.308347	-3.252326	3.706349	30.253065
5589	66472.343899	41.705306	-3.231150	3.705678	30.268976
5591	66474.413515	41.220007	-3.213497	3.703750	29.298593
5593	66476.485525	40.813351	-3.189052	3.698772	29.589161
5595	66478.555344	40.240267	-3.124927	3.695667	28.111967
5597	66480.623856	39.830059	-3.093848	3.692920	27.486753
5599	66482.690034	39.608559	-3.047084	3.691541	26.633980
5601	66484.756027	39.226062	-3.039787	3.692243	27.357224
5603	66486.821013	38.872745	-3.039108	3.693160	25.461401
5605	66488.887235	38.321043	-3.041364	3.694017	24.960490
5607	66490.952684	37.978559	-3.001641	3.693782	24.653925
5609	66493.018863	37.798907	-2.980708	3.693829	24.475857
5611	66495.084759	37.298398	-2.974999	3.693559	23.875956
5613	66497.149064	36.827972	-2.962248	3.693204	22.961281
5615	66499.214934	36.592226	-2.936986	3.692426	22.108302
5617	66501.278183	36.135306	-2.929457	3.692372	21.433136
5619	66503.339803	35.839046	-2.908092	3.691235	20.845514
5621	66505.398788	35.365573	-2.865884	3.689503	21.683907
5623	66507.459316	35.151848	-2.838735	3.685456	21.515909
5625	66509.521299	34.435626	-2.819240	3.680008	21.222177
5627	66511.586116	34.198531	-2.784702	3.679520	19.936447
5629	66513.654834	33.766446	-2.740870	3.682108	19.903875
5631	66515.725718	33.368323	-2.714749	3.685028	19.306388
5633	66517.800342	33.078961	-2.707807	3.689580	19.218735
5635	66519.868962	32.725591	-2.692439	3.689301	19.052856
5637	66521.938331	32.514603	-2.658978	3.685215	18.265868
5639	66524.003459	32.181204	-2.640230	3.681478	18.113399
5641	66526.067343	31.893000	-2.623538	3.680302	17.774069
5643	66528.129531	31.437220	-2.594536	3.679117	16.701253
5645	66530.193236	31.101249	-2.567400	3.680293	16.121021
5647	66532.258161	30.678629	-2.552613	3.678710	16.682762
5649	66534.322582	30.527714	-2.522109	3.680133	16.106428
5651	66536.389219	30.124910	-2.471659	3.677787	15.544966
5653	66538.454997	29.763299	-2.465101	3.676627	15.577050
5655	66540.523281	29.509577	-2.414773	3.670582	15.385215
5657	66542.592027	29.011070	-2.378122	3.664833	14.529423
5659	66544.659442	28.783665	-2.363368	3.662527	14.179579
5661	66546.724956	28.526466	-2.296780	3.662199	13.762064
5663	66548.786681	28.167999	-2.327434	3.666901	12.705501
5665	66550.847597	28.089797	-2.309430	3.668632	13.140931
5667	66552.907489	27.953246	-2.308146	3.675619	13.181617
5669	66554.963793	27.589491	-2.308932	3.678044	13.502411
5671	66557.024564	27.320420	-2.282017	3.678337	12.829251
5673	66559.087985	26.835463	-2.271036	3.680325	12.334859
