crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	110.539467	5460	0.000000
281474976710655.000000	101.778740	5461	0.000000
281474976710655.000000	92.982277	5462	0.000000
281474976710655.000000	89.696808	5463	0.000000
281474976710655.000000	88.200699	5464	0.000000
281474976710655.000000	43.164406	5465	0.000000
281474976710655.000000	198.433472	5466	0.000000
281474976710655.000000	92.887253	5467	0.000000
281474976710655.000000	47.799019	5468	0.000000
281474976710655.000000	92.249329	5469	0.000000
281474976710655.000000	44.948006	5470	0.000000
281474976710655.000000	43.606918	5471	0.000000
281474976710655.000000	60.494907	5472	0.000000
281474976710655.000000	89.698784	5473	0.000000
281474976710655.000000	85.475266	5474	0.000000
281474976710655.000000	40.267075	5475	0.000000
281474976710655.000000	43.219017	5476	0.000000
281474976710655.000000	57.622494	5477	0.000000
281474976710655.000000	88.821297	5478	0.000000
281474976710655.000000	43.729424	5479	0.000000
281474976710655.000000	90.085625	5480	0.000000
281474976710655.000000	79.794579	5481	0.000000
281474976710655.000000	165.384323	5482	0.000000
281474976710655.000000	38.890179	5483	0.000000
281474976710655.000000	81.535011	5484	0.000000
281474976710655.000000	82.087875	5485	0.000000
281474976710655.000000	84.733551	5486	0.000000
281474976710655.000000	54.940002	5487	0.000000
281474976710655.000000	78.779022	5488	0.000000
281474976710655.000000	53.298679	5489	0.000000
281474976710655.000000	113.151863	5490	0.000000
281474976710655.000000	72.371315	5491	0.000000
281474976710655.000000	74.161133	5492	0.000000
281474976710655.000000	73.938606	5493	0.000000
281474976710655.000000	155.617249	5494	0.000000
281474976710655.000000	48.565491	5495	0.000000
281474976710655.000000	150.799805	5496	0.000000
281474976710655.000000	74.859024	5497	0.000000
281474976710655.000000	70.609985	5498	0.000000
281474976710655.000000	68.324387	5499	0.000000
281474976710655.000000	42.602737	5500	0.000000
281474976710655.000000	147.650070	5501	0.000000
281474976710655.000000	44.227406	5502	0.000000
281474976710655.000000	69.771217	5503	0.000000
281474976710655.000000	68.998726	5504	0.000000
281474976710655.000000	46.301666	5505	0.000000
281474976710655.000000	108.370461	5506	0.000000
281474976710655.000000	50.107635	5507	0.000000
281474976710655.000000	102.761711	5508	0.000000
281474976710655.000000	64.378456	5509	0.000000
281474976710655.000000	60.834358	5510	0.000000
281474976710655.000000	129.606827	5511	0.000000
281474976710655.000000	40.856701	5512	0.000000
281474976710655.000000	69.173470	5513	0.000000
281474976710655.000000	69.334274	5514	0.000000
281474976710655.000000	50.607075	5515	0.000000
281474976710655.000000	60.975361	5516	0.000000
281474976710655.000000	57.815483	5517	0.000000
281474976710655.000000	58.592304	5518	0.000000
281474976710655.000000	57.997013	5519	0.000000
281474976710655.000000	44.434761	5520	0.000000
281474976710655.000000	37.671387	5521	0.000000
281474976710655.000000	58.011375	5522	0.000000
281474976710655.000000	92.387665	5523	0.000000
281474976710655.000000	51.468266	5524	0.000000
281474976710655.000000	54.036049	5525	0.000000
281474976710655.000000	75.786819	5526	0.000000
281474976710655.000000	37.671741	5527	0.000000
281474976710655.000000	53.379280	5528	0.000000
281474976710655.000000	55.030399	5529	0.000000
281474976710655.000000	70.611092	5530	0.000000
281474976710655.000000	54.738270	5531	0.000000
281474976710655.000000	38.297955	5532	0.000000
281474976710655.000000	56.285679	5533	0.000000
281474976710655.000000	48.641293	5534	0.000000
281474976710655.000000	39.528564	5535	0.000000
281474976710655.000000	37.621273	5536	0.000000
281474976710655.000000	43.517429	5537	0.000000
281474976710655.000000	39.445332	5538	0.000000
281474976710655.000000	47.716850	5539	0.000000
281474976710655.000000	35.000706	5540	0.000000
281474976710655.000000	44.008339	5541	0.000000
281474976710655.000000	67.012558	5542	0.000000
281474976710655.000000	47.134262	5543	0.000000
281474976710655.000000	46.101501	5544	0.000000
281474976710655.000000	46.062595	5545	0.000000
281474976710655.000000	36.332027	5546	0.000000
281474976710655.000000	39.203384	5547	0.000000
281474976710655.000000	54.600517	5548	0.000000
281474976710655.000000	50.574192	5549	0.000000
281474976710655.000000	40.413559	5550	0.000000
281474976710655.000000	39.412144	5551	0.000000
281474976710655.000000	55.904480	5552	0.000000
281474976710655.000000	34.033184	5553	0.000000
281474976710655.000000	51.623791	5554	0.000000
281474976710655.000000	53.632011	5555	0.000000
281474976710655.000000	44.282768	5556	0.000000
281474976710655.000000	34.251068	5557	0.000000
281474976710655.000000	35.409771	5558	0.000000
281474976710655.000000	44.218639	5559	0.000000
281474976710655.000000	50.307262	5560	0.000000
281474976710655.000000	47.144024	5561	0.000000
281474976710655.000000	33.475704	5562	0.000000
281474976710655.000000	34.850601	5563	0.000000
281474976710655.000000	32.551334	5564	0.000000
281474976710655.000000	33.292950	5565	0.000000
281474976710655.000000	31.094709	5566	0.000000
281474976710655.000000	32.419651	5567	0.000000
281474976710655.000000	38.126160	5568	0.000000
281474976710655.000000	28.861801	5569	0.000000
281474976710655.000000	44.605076	5570	0.000000
281474976710655.000000	29.935402	5571	0.000000
281474976710655.000000	36.563789	5572	0.000000
281474976710655.000000	34.459003	5573	0.000000
281474976710655.000000	27.713682	5574	0.000000
