crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	1318	0.000000
281474976710655.000000	47.536186	1319	0.000000
281474976710655.000000	64.692276	1320	0.000000
281474976710655.000000	62.100662	1321	0.000000
281474976710655.000000	56.640518	1322	0.000000
281474976710655.000000	49.178646	1323	0.000000
281474976710655.000000	35.508286	1324	0.000000
281474976710655.000000	39.154766	1325	0.000000
281474976710655.000000	30.733326	1326	0.000000
281474976710655.000000	22.991455	1327	0.000000
281474976710655.000000	21.136765	1328	0.000000
281474976710655.000000	17.230894	1329	0.000000
281474976710655.000000	15.868342	1330	0.000000
281474976710655.000000	12.875782	1331	0.000000
281474976710655.000000	11.807785	1332	0.000000
281474976710655.000000	9.755849	1333	0.000000
281474976710655.000000	9.050415	1334	0.000000
281474976710655.000000	7.249747	1335	0.000000
281474976710655.000000	6.252363	1336	0.000000
281474976710655.000000	5.300592	1337	0.000000
281474976710655.000000	4.731637	1338	0.000000
281474976710655.000000	3.955108	1339	0.000000
281474976710655.000000	3.372632	1340	0.000000
281474976710655.000000	2.887080	1341	0.000000
281474976710655.000000	2.458930	1342	0.000000
281474976710655.000000	2.177275	1343	0.000000
281474976710655.000000	1.843323	1344	0.000000
281474976710655.000000	1.490725	1345	0.000000
