crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	89.078972	1392	0.000000
281474976710655.000000	88.191437	1393	0.000000
281474976710655.000000	69.637383	1394	0.000000
281474976710655.000000	63.273518	1395	0.000000
281474976710655.000000	56.166527	1396	0.000000
281474976710655.000000	47.240807	1397	0.000000
281474976710655.000000	43.671227	1398	0.000000
281474976710655.000000	46.121189	1399	0.000000
281474976710655.000000	28.561132	1400	0.000000
281474976710655.000000	23.562796	1401	0.000000
281474976710655.000000	23.451416	1402	0.000000
281474976710655.000000	19.507193	1403	0.000000
281474976710655.000000	16.227686	1404	0.000000
281474976710655.000000	13.876438	1405	0.000000
281474976710655.000000	12.156680	1406	0.000000
281474976710655.000000	10.929405	1407	0.000000
281474976710655.000000	9.148800	1408	0.000000
281474976710655.000000	7.521647	1409	0.000000
281474976710655.000000	6.472385	1410	0.000000
281474976710655.000000	5.656408	1411	0.000000
281474976710655.000000	4.708480	1412	0.000000
281474976710655.000000	4.038097	1413	0.000000
281474976710655.000000	3.524712	1414	0.000000
281474976710655.000000	2.970544	1415	0.000000
281474976710655.000000	2.492644	1416	0.000000
281474976710655.000000	2.096570	1417	0.000000
281474976710655.000000	1.762738	1418	0.000000
281474976710655.000000	1.438734	1419	0.000000
