crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	126.133347	3780	0.000000
281474976710655.000000	64.111328	3781	0.000000
281474976710655.000000	101.770706	3782	0.000000
281474976710655.000000	49.791626	3783	0.000000
281474976710655.000000	103.383308	3784	0.000000
281474976710655.000000	96.471527	3785	0.000000
281474976710655.000000	112.876770	3786	0.000000
281474976710655.000000	101.376373	3787	0.000000
281474976710655.000000	105.977417	3788	0.000000
281474976710655.000000	50.534519	3789	0.000000
281474976710655.000000	47.730011	3790	0.000000
281474976710655.000000	84.071983	3791	0.000000
281474976710655.000000	184.040329	3792	0.000000
281474976710655.000000	96.345879	3793	0.000000
281474976710655.000000	62.340981	3794	0.000000
281474976710655.000000	85.891388	3795	0.000000
281474976710655.000000	84.667465	3796	0.000000
281474976710655.000000	88.144905	3797	0.000000
281474976710655.000000	83.328133	3798	0.000000
281474976710655.000000	169.788666	3799	0.000000
281474976710655.000000	81.440254	3800	0.000000
281474976710655.000000	85.569069	3801	0.000000
281474976710655.000000	53.411255	3802	0.000000
281474976710655.000000	41.089062	3803	0.000000
281474976710655.000000	56.961517	3804	0.000000
281474976710655.000000	76.573448	3805	0.000000
281474976710655.000000	82.034782	3806	0.000000
281474976710655.000000	35.996197	3807	0.000000
281474976710655.000000	73.391090	3808	0.000000
281474976710655.000000	72.757698	3809	0.000000
281474976710655.000000	72.037071	3810	0.000000
281474976710655.000000	67.956398	3811	0.000000
281474976710655.000000	65.855476	3812	0.000000
281474976710655.000000	114.398422	3813	0.000000
281474976710655.000000	32.731155	3814	0.000000
281474976710655.000000	72.957344	3815	0.000000
281474976710655.000000	65.020454	3816	0.000000
281474976710655.000000	40.154629	3817	0.000000
281474976710655.000000	75.101921	3818	0.000000
281474976710655.000000	62.315170	3819	0.000000
281474976710655.000000	62.921787	3820	0.000000
281474976710655.000000	61.741360	3821	0.000000
281474976710655.000000	39.138950	3822	0.000000
281474976710655.000000	57.694710	3823	0.000000
281474976710655.000000	49.336784	3824	0.000000
281474976710655.000000	59.183365	3825	0.000000
281474976710655.000000	42.698910	3826	0.000000
281474976710655.000000	55.945766	3827	0.000000
281474976710655.000000	61.947083	3828	0.000000
281474976710655.000000	60.275936	3829	0.000000
281474976710655.000000	59.756207	3830	0.000000
281474976710655.000000	39.618908	3831	0.000000
281474976710655.000000	50.355053	3832	0.000000
281474976710655.000000	69.360931	3833	0.000000
281474976710655.000000	58.265076	3834	0.000000
281474976710655.000000	48.582504	3835	0.000000
281474976710655.000000	37.004810	3836	0.000000
