crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	59.664391	5120	0.000000
281474976710655.000000	29.755798	5121	0.000000
281474976710655.000000	58.203522	5122	0.000000
281474976710655.000000	48.918907	5123	0.000000
281474976710655.000000	91.810051	5124	0.000000
281474976710655.000000	116.605133	5125	0.000000
281474976710655.000000	60.707394	5126	0.000000
281474976710655.000000	38.824829	5127	0.000000
281474976710655.000000	54.613541	5128	0.000000
281474976710655.000000	78.004379	5129	0.000000
281474976710655.000000	42.846813	5130	0.000000
281474976710655.000000	74.180840	5131	0.000000
281474976710655.000000	50.371876	5132	0.000000
281474976710655.000000	55.346634	5133	0.000000
281474976710655.000000	51.571220	5134	0.000000
281474976710655.000000	52.941536	5135	0.000000
281474976710655.000000	50.053631	5136	0.000000
281474976710655.000000	51.618462	5137	0.000000
281474976710655.000000	56.505592	5138	0.000000
281474976710655.000000	70.553833	5139	0.000000
281474976710655.000000	40.748196	5140	0.000000
281474976710655.000000	43.740677	5141	0.000000
281474976710655.000000	41.902843	5142	0.000000
281474976710655.000000	46.608219	5143	0.000000
281474976710655.000000	47.199947	5144	0.000000
281474976710655.000000	34.940399	5145	0.000000
281474976710655.000000	44.538712	5146	0.000000
281474976710655.000000	46.913158	5147	0.000000
281474976710655.000000	63.290798	5148	0.000000
281474976710655.000000	44.776405	5149	0.000000
281474976710655.000000	34.244137	5150	0.000000
281474976710655.000000	33.609467	5151	0.000000
281474976710655.000000	62.366096	5152	0.000000
281474976710655.000000	35.251602	5153	0.000000
281474976710655.000000	42.400627	5154	0.000000
281474976710655.000000	43.554359	5155	0.000000
281474976710655.000000	35.750160	5156	0.000000
281474976710655.000000	41.401276	5157	0.000000
281474976710655.000000	46.601444	5158	0.000000
281474976710655.000000	49.758377	5159	0.000000
281474976710655.000000	33.973404	5160	0.000000
281474976710655.000000	35.503220	5161	0.000000
281474976710655.000000	30.314083	5162	0.000000
281474976710655.000000	46.875313	5163	0.000000
281474976710655.000000	33.086266	5164	0.000000
281474976710655.000000	33.649117	5165	0.000000
281474976710655.000000	42.245255	5166	0.000000
281474976710655.000000	41.657211	5167	0.000000
281474976710655.000000	32.224834	5168	0.000000
281474976710655.000000	38.716965	5169	0.000000
281474976710655.000000	33.621132	5170	0.000000
281474976710655.000000	31.663231	5171	0.000000
281474976710655.000000	34.181923	5172	0.000000
281474976710655.000000	30.019564	5173	0.000000
281474976710655.000000	38.696945	5174	0.000000
281474976710655.000000	30.255146	5175	0.000000
281474976710655.000000	31.930809	5176	0.000000
281474976710655.000000	38.176178	5177	0.000000
281474976710655.000000	33.429459	5178	0.000000
281474976710655.000000	29.125637	5179	0.000000
281474976710655.000000	33.817837	5180	0.000000
281474976710655.000000	29.675587	5181	0.000000
281474976710655.000000	32.201294	5182	0.000000
281474976710655.000000	30.523672	5183	0.000000
281474976710655.000000	28.774509	5184	0.000000
281474976710655.000000	38.708736	5185	0.000000
281474976710655.000000	32.374500	5186	0.000000
281474976710655.000000	32.189075	5187	0.000000
281474976710655.000000	31.525434	5188	0.000000
281474976710655.000000	30.201704	5189	0.000000
281474976710655.000000	25.748875	5190	0.000000
281474976710655.000000	26.186474	5191	0.000000
281474976710655.000000	26.811497	5192	0.000000
281474976710655.000000	32.467617	5193	0.000000
281474976710655.000000	31.877325	5194	0.000000
281474976710655.000000	29.836121	5195	0.000000
281474976710655.000000	29.167099	5196	0.000000
281474976710655.000000	32.261906	5197	0.000000
281474976710655.000000	28.514843	5198	0.000000
281474976710655.000000	33.122345	5199	0.000000
281474976710655.000000	27.305828	5200	0.000000
281474976710655.000000	27.673119	5201	0.000000
