crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	54.216171	1353	0.000000
281474976710655.000000	130.720200	1354	0.000000
281474976710655.000000	59.568127	1355	0.000000
281474976710655.000000	40.130970	1356	0.000000
281474976710655.000000	35.122890	1357	0.000000
281474976710655.000000	32.323784	1358	0.000000
281474976710655.000000	29.716463	1359	0.000000
281474976710655.000000	22.299913	1360	0.000000
281474976710655.000000	22.666466	1361	0.000000
281474976710655.000000	21.207300	1362	0.000000
281474976710655.000000	16.191038	1363	0.000000
281474976710655.000000	15.306267	1364	0.000000
281474976710655.000000	12.336090	1365	0.000000
281474976710655.000000	10.564795	1366	0.000000
281474976710655.000000	9.081780	1367	0.000000
281474976710655.000000	7.419190	1368	0.000000
281474976710655.000000	6.694318	1369	0.000000
281474976710655.000000	5.534601	1370	0.000000
281474976710655.000000	4.798214	1371	0.000000
281474976710655.000000	4.093283	1372	0.000000
281474976710655.000000	3.355327	1373	0.000000
281474976710655.000000	3.032662	1374	0.000000
281474976710655.000000	2.201255	1375	0.000000
281474976710655.000000	2.020820	1376	0.000000
281474976710655.000000	1.447990	1377	0.000000
281474976710655.000000	1.159261	1378	0.000000
