crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.059130	11359	0.000000
281474976710655.000000	1.240422	11360	0.000000
281474976710655.000000	1.406215	11361	0.000000
281474976710655.000000	1.290619	11362	0.000000
281474976710655.000000	3.132576	11363	0.000000
281474976710655.000000	2.386075	11364	0.000000
281474976710655.000000	8.708650	11365	0.000000
281474976710655.000000	4.421143	11366	0.000000
281474976710655.000000	13.016246	11367	0.000000
281474976710655.000000	6.059102	11368	0.000000
281474976710655.000000	11.086228	11369	0.000000
281474976710655.000000	9.478805	11370	0.000000
281474976710655.000000	8.744872	11371	0.000000
281474976710655.000000	8.088512	11372	0.000000
281474976710655.000000	4.485806	11373	0.000000
281474976710655.000000	4.103148	11374	0.000000
281474976710655.000000	2.603474	11375	0.000000
281474976710655.000000	3.815547	11376	0.000000
281474976710655.000000	1.941897	11377	0.000000
281474976710655.000000	2.382226	11378	0.000000
281474976710655.000000	1.438872	11379	0.000000
281474976710655.000000	0.549663	11380	0.000000
