crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	44.034946	4375	0.000000
281474976710655.000000	39.361546	4376	0.000000
281474976710655.000000	42.644848	4377	0.000000
281474976710655.000000	31.655157	4378	0.000000
281474976710655.000000	39.774357	4379	0.000000
281474976710655.000000	34.181244	4380	0.000000
281474976710655.000000	39.454952	4381	0.000000
281474976710655.000000	34.923931	4382	0.000000
281474976710655.000000	41.732647	4383	0.000000
281474976710655.000000	44.499126	4384	0.000000
281474976710655.000000	32.229591	4385	0.000000
281474976710655.000000	32.379021	4386	0.000000
281474976710655.000000	37.808338	4387	0.000000
281474976710655.000000	35.987854	4388	0.000000
281474976710655.000000	34.871284	4389	0.000000
281474976710655.000000	30.334244	4390	0.000000
281474976710655.000000	41.418285	4391	0.000000
281474976710655.000000	36.851833	4392	0.000000
281474976710655.000000	29.662140	4393	0.000000
281474976710655.000000	32.240269	4394	0.000000
281474976710655.000000	28.081078	4395	0.000000
281474976710655.000000	27.270967	4396	0.000000
281474976710655.000000	36.260639	4397	0.000000
281474976710655.000000	27.606043	4398	0.000000
281474976710655.000000	31.167849	4399	0.000000
281474976710655.000000	27.187162	4400	0.000000
281474976710655.000000	29.924351	4401	0.000000
281474976710655.000000	25.268036	4402	0.000000
281474976710655.000000	31.981049	4403	0.000000
281474976710655.000000	29.398525	4404	0.000000
281474976710655.000000	24.785839	4405	0.000000
281474976710655.000000	28.928101	4406	0.000000
281474976710655.000000	25.747074	4407	0.000000
281474976710655.000000	30.008036	4408	0.000000
281474976710655.000000	29.640791	4409	0.000000
281474976710655.000000	27.767021	4410	0.000000
281474976710655.000000	27.605064	4411	0.000000
281474976710655.000000	26.028524	4412	0.000000
281474976710655.000000	21.999117	4413	0.000000
281474976710655.000000	23.220686	4414	0.000000
281474976710655.000000	25.182619	4415	0.000000
281474976710655.000000	20.693626	4416	0.000000
281474976710655.000000	24.442110	4417	0.000000
281474976710655.000000	25.370512	4418	0.000000
281474976710655.000000	25.704807	4419	0.000000
281474976710655.000000	23.925436	4420	0.000000
281474976710655.000000	23.693966	4421	0.000000
281474976710655.000000	23.234753	4422	0.000000
281474976710655.000000	23.017609	4423	0.000000
281474976710655.000000	22.424158	4424	0.000000
281474976710655.000000	19.586315	4425	0.000000
281474976710655.000000	19.918398	4426	0.000000
281474976710655.000000	21.622053	4427	0.000000
281474976710655.000000	22.411144	4428	0.000000
281474976710655.000000	20.313704	4429	0.000000
281474976710655.000000	19.261045	4430	0.000000
281474976710655.000000	19.740780	4431	0.000000
281474976710655.000000	19.282158	4432	0.000000
281474976710655.000000	19.127466	4433	0.000000
281474976710655.000000	18.975681	4434	0.000000
281474976710655.000000	18.682091	4435	0.000000
281474976710655.000000	19.510233	4436	0.000000
281474976710655.000000	17.250654	4437	0.000000
281474976710655.000000	18.932344	4438	0.000000
281474976710655.000000	18.289797	4439	0.000000
281474976710655.000000	17.248175	4440	0.000000
281474976710655.000000	17.323484	4441	0.000000
281474976710655.000000	16.739826	4442	0.000000
281474976710655.000000	16.697540	4443	0.000000
281474976710655.000000	16.241528	4444	0.000000
281474976710655.000000	16.720644	4445	0.000000
281474976710655.000000	15.997982	4446	0.000000
281474976710655.000000	16.075888	4447	0.000000
281474976710655.000000	15.793159	4448	0.000000
281474976710655.000000	16.314951	4449	0.000000
281474976710655.000000	14.794502	4450	0.000000
281474976710655.000000	14.981408	4451	0.000000
281474976710655.000000	14.318706	4452	0.000000
281474976710655.000000	15.442090	4453	0.000000
281474976710655.000000	14.155243	4454	0.000000
281474976710655.000000	14.385148	4455	0.000000
281474976710655.000000	13.829428	4456	0.000000
281474976710655.000000	14.582246	4457	0.000000
281474976710655.000000	13.426682	4458	0.000000
281474976710655.000000	13.345724	4459	0.000000
281474976710655.000000	13.835509	4460	0.000000
281474976710655.000000	14.005313	4461	0.000000
281474976710655.000000	12.492200	4462	0.000000
281474976710655.000000	12.761576	4463	0.000000
281474976710655.000000	11.797203	4464	0.000000
281474976710655.000000	13.888367	4465	0.000000
281474976710655.000000	12.326824	4466	0.000000
281474976710655.000000	12.468002	4467	0.000000
281474976710655.000000	12.365735	4468	0.000000
281474976710655.000000	12.312436	4469	0.000000
281474976710655.000000	12.012123	4470	0.000000
281474976710655.000000	12.398400	4471	0.000000
281474976710655.000000	11.202698	4472	0.000000
281474976710655.000000	11.583125	4473	0.000000
281474976710655.000000	11.265840	4474	0.000000
281474976710655.000000	11.087300	4475	0.000000
281474976710655.000000	10.727919	4476	0.000000
281474976710655.000000	11.058198	4477	0.000000
281474976710655.000000	10.795271	4478	0.000000
281474976710655.000000	10.336061	4479	0.000000
281474976710655.000000	9.695788	4480	0.000000
281474976710655.000000	9.941711	4481	0.000000
281474976710655.000000	9.486020	4482	0.000000
281474976710655.000000	9.943941	4483	0.000000
281474976710655.000000	9.351717	4484	0.000000
281474976710655.000000	9.872521	4485	0.000000
281474976710655.000000	8.876843	4486	0.000000
281474976710655.000000	8.970002	4487	0.000000
281474976710655.000000	8.868202	4488	0.000000
281474976710655.000000	9.224978	4489	0.000000
281474976710655.000000	8.619076	4490	0.000000
281474976710655.000000	8.598931	4491	0.000000
281474976710655.000000	8.388769	4492	0.000000
281474976710655.000000	8.396105	4493	0.000000
281474976710655.000000	7.859600	4494	0.000000
281474976710655.000000	8.164153	4495	0.000000
281474976710655.000000	8.040426	4496	0.000000
281474976710655.000000	7.935395	4497	0.000000
281474976710655.000000	7.518173	4498	0.000000
281474976710655.000000	7.692378	4499	0.000000
281474976710655.000000	7.390675	4500	0.000000
281474976710655.000000	7.447845	4501	0.000000
281474976710655.000000	7.201394	4502	0.000000
281474976710655.000000	7.196805	4503	0.000000
281474976710655.000000	6.988100	4504	0.000000
281474976710655.000000	6.981229	4505	0.000000
281474976710655.000000	6.784003	4506	0.000000
281474976710655.000000	6.852429	4507	0.000000
281474976710655.000000	6.607688	4508	0.000000
281474976710655.000000	6.532231	4509	0.000000
281474976710655.000000	6.503755	4510	0.000000
281474976710655.000000	6.353966	4511	0.000000
281474976710655.000000	6.408520	4512	0.000000
281474976710655.000000	6.244682	4513	0.000000
281474976710655.000000	6.110947	4514	0.000000
281474976710655.000000	5.962609	4515	0.000000
281474976710655.000000	5.825316	4516	0.000000
281474976710655.000000	5.763844	4517	0.000000
281474976710655.000000	5.739607	4518	0.000000
281474976710655.000000	5.588532	4519	0.000000
281474976710655.000000	5.553996	4520	0.000000
281474976710655.000000	5.424133	4521	0.000000
281474976710655.000000	5.373061	4522	0.000000
281474976710655.000000	5.327952	4523	0.000000
281474976710655.000000	5.188736	4524	0.000000
281474976710655.000000	5.192235	4525	0.000000
281474976710655.000000	5.068081	4526	0.000000
281474976710655.000000	4.914078	4527	0.000000
281474976710655.000000	4.794621	4528	0.000000
281474976710655.000000	4.860148	4529	0.000000
281474976710655.000000	4.713840	4530	0.000000
281474976710655.000000	4.659508	4531	0.000000
281474976710655.000000	4.513342	4532	0.000000
281474976710655.000000	4.536212	4533	0.000000
281474976710655.000000	4.429831	4534	0.000000
281474976710655.000000	4.578444	4535	0.000000
281474976710655.000000	4.232960	4536	0.000000
281474976710655.000000	4.287712	4537	0.000000
281474976710655.000000	4.161121	4538	0.000000
281474976710655.000000	4.195263	4539	0.000000
281474976710655.000000	3.941895	4540	0.000000
281474976710655.000000	4.067261	4541	0.000000
281474976710655.000000	3.866000	4542	0.000000
281474976710655.000000	3.964823	4543	0.000000
281474976710655.000000	3.781750	4544	0.000000
281474976710655.000000	3.902612	4545	0.000000
281474976710655.000000	3.703943	4546	0.000000
281474976710655.000000	3.739480	4547	0.000000
281474976710655.000000	3.517883	4548	0.000000
281474976710655.000000	3.415683	4549	0.000000
281474976710655.000000	3.526355	4550	0.000000
281474976710655.000000	3.705578	4551	0.000000
281474976710655.000000	3.220760	4552	0.000000
281474976710655.000000	3.563399	4553	0.000000
281474976710655.000000	3.372672	4554	0.000000
281474976710655.000000	3.334201	4555	0.000000
281474976710655.000000	3.192217	4556	0.000000
281474976710655.000000	3.292168	4557	0.000000
281474976710655.000000	3.022309	4558	0.000000
281474976710655.000000	3.213367	4559	0.000000
281474976710655.000000	2.974000	4560	0.000000
281474976710655.000000	3.059124	4561	0.000000
281474976710655.000000	2.894215	4562	0.000000
281474976710655.000000	2.955089	4563	0.000000
281474976710655.000000	2.812533	4564	0.000000
281474976710655.000000	2.868628	4565	0.000000
281474976710655.000000	3.045369	4566	0.000000
281474976710655.000000	2.630252	4567	0.000000
281474976710655.000000	2.545381	4568	0.000000
281474976710655.000000	2.500577	4569	0.000000
281474976710655.000000	2.429098	4570	0.000000
281474976710655.000000	2.527853	4571	0.000000
281474976710655.000000	2.370507	4572	0.000000
281474976710655.000000	2.299065	4573	0.000000
281474976710655.000000	2.284229	4574	0.000000
281474976710655.000000	2.270139	4575	0.000000
281474976710655.000000	2.023960	4576	0.000000
281474976710655.000000	2.104804	4577	0.000000
281474976710655.000000	1.965847	4578	0.000000
281474976710655.000000	1.905556	4579	0.000000
281474976710655.000000	1.896019	4580	0.000000
281474976710655.000000	1.786268	4581	0.000000
281474976710655.000000	1.716433	4582	0.000000
281474976710655.000000	1.717875	4583	0.000000
281474976710655.000000	1.688916	4584	0.000000
281474976710655.000000	1.638471	4585	0.000000
281474976710655.000000	1.584000	4586	0.000000
281474976710655.000000	1.623172	4587	0.000000
281474976710655.000000	1.543091	4588	0.000000
281474976710655.000000	1.510121	4589	0.000000
281474976710655.000000	1.508802	4590	0.000000
281474976710655.000000	1.419243	4591	0.000000
281474976710655.000000	1.484444	4592	0.000000
281474976710655.000000	1.456339	4593	0.000000
281474976710655.000000	1.374955	4594	0.000000
281474976710655.000000	1.279190	4595	0.000000
281474976710655.000000	1.326343	4596	0.000000
