crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.014608	12179	0.000000
281474976710655.000000	0.950693	12180	0.000000
281474976710655.000000	1.218212	12181	0.000000
281474976710655.000000	1.022327	12182	0.000000
281474976710655.000000	1.572711	12183	0.000000
281474976710655.000000	1.042675	12184	0.000000
281474976710655.000000	1.925817	12185	0.000000
281474976710655.000000	1.192944	12186	0.000000
281474976710655.000000	2.239185	12187	0.000000
281474976710655.000000	1.444784	12188	0.000000
281474976710655.000000	2.798950	12189	0.000000
281474976710655.000000	1.866734	12190	0.000000
281474976710655.000000	3.759300	12191	0.000000
281474976710655.000000	2.357284	12192	0.000000
281474976710655.000000	4.269721	12193	0.000000
281474976710655.000000	2.810647	12194	0.000000
281474976710655.000000	5.117453	12195	0.000000
281474976710655.000000	3.153642	12196	0.000000
281474976710655.000000	5.942747	12197	0.000000
281474976710655.000000	4.218115	12198	0.000000
281474976710655.000000	5.416863	12199	0.000000
281474976710655.000000	5.203617	12200	0.000000
281474976710655.000000	6.970398	12201	0.000000
281474976710655.000000	4.866060	12202	0.000000
281474976710655.000000	8.084189	12203	0.000000
281474976710655.000000	5.316518	12204	0.000000
281474976710655.000000	8.935065	12205	0.000000
281474976710655.000000	6.513217	12206	0.000000
281474976710655.000000	7.887841	12207	0.000000
281474976710655.000000	6.847300	12208	0.000000
281474976710655.000000	8.023247	12209	0.000000
281474976710655.000000	7.714811	12210	0.000000
281474976710655.000000	6.878207	12211	0.000000
281474976710655.000000	6.258443	12212	0.000000
281474976710655.000000	7.120350	12213	0.000000
281474976710655.000000	9.199543	12214	0.000000
281474976710655.000000	6.505637	12215	0.000000
281474976710655.000000	7.424738	12216	0.000000
281474976710655.000000	6.321361	12217	0.000000
281474976710655.000000	6.490313	12218	0.000000
281474976710655.000000	5.470093	12219	0.000000
281474976710655.000000	5.226655	12220	0.000000
281474976710655.000000	4.278103	12221	0.000000
281474976710655.000000	5.501373	12222	0.000000
281474976710655.000000	5.168107	12223	0.000000
281474976710655.000000	5.135470	12224	0.000000
281474976710655.000000	4.110713	12225	0.000000
281474976710655.000000	4.518083	12226	0.000000
281474976710655.000000	3.507891	12227	0.000000
281474976710655.000000	4.163958	12228	0.000000
281474976710655.000000	3.164758	12229	0.000000
281474976710655.000000	4.053957	12230	0.000000
281474976710655.000000	2.565108	12231	0.000000
281474976710655.000000	3.639975	12232	0.000000
281474976710655.000000	2.210205	12233	0.000000
281474976710655.000000	3.230050	12234	0.000000
281474976710655.000000	1.834793	12235	0.000000
281474976710655.000000	3.092695	12236	0.000000
281474976710655.000000	1.583072	12237	0.000000
281474976710655.000000	2.537060	12238	0.000000
281474976710655.000000	1.355801	12239	0.000000
281474976710655.000000	2.019575	12240	0.000000
281474976710655.000000	2.017128	12241	0.000000
281474976710655.000000	1.818521	12242	0.000000
281474976710655.000000	1.684075	12243	0.000000
281474976710655.000000	1.279786	12244	0.000000
281474976710655.000000	1.228636	12245	0.000000
281474976710655.000000	0.465673	12246	0.000000
