crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	122.427101	2831	0.000000
281474976710655.000000	128.732346	2832	0.000000
281474976710655.000000	101.769028	2833	0.000000
281474976710655.000000	102.862770	2834	0.000000
281474976710655.000000	Inf	2835	0.000000
281474976710655.000000	52.389297	2836	0.000000
281474976710655.000000	96.857010	2837	0.000000
281474976710655.000000	99.937798	2838	0.000000
281474976710655.000000	105.750511	2839	0.000000
281474976710655.000000	98.530441	2840	0.000000
281474976710655.000000	89.755600	2841	0.000000
281474976710655.000000	87.266769	2842	0.000000
281474976710655.000000	99.456558	2843	0.000000
281474976710655.000000	94.976105	2844	0.000000
281474976710655.000000	45.561607	2845	0.000000
281474976710655.000000	90.858452	2846	0.000000
281474976710655.000000	166.807526	2847	0.000000
281474976710655.000000	84.602524	2848	0.000000
281474976710655.000000	Inf	2849	0.000000
281474976710655.000000	77.938461	2850	0.000000
281474976710655.000000	82.136215	2851	0.000000
281474976710655.000000	79.987579	2852	0.000000
281474976710655.000000	77.844673	2853	0.000000
281474976710655.000000	58.343948	2854	0.000000
281474976710655.000000	74.646774	2855	0.000000
281474976710655.000000	49.168079	2856	0.000000
281474976710655.000000	66.987381	2857	0.000000
281474976710655.000000	64.450111	2858	0.000000
281474976710655.000000	42.084129	2859	0.000000
281474976710655.000000	44.968029	2860	0.000000
281474976710655.000000	61.213474	2861	0.000000
281474976710655.000000	60.344757	2862	0.000000
281474976710655.000000	61.813431	2863	0.000000
281474976710655.000000	27.505966	2864	0.000000
281474976710655.000000	67.047829	2865	0.000000
281474976710655.000000	44.499962	2866	0.000000
281474976710655.000000	56.817856	2867	0.000000
281474976710655.000000	90.606026	2868	0.000000
281474976710655.000000	34.922840	2869	0.000000
281474976710655.000000	43.422226	2870	0.000000
281474976710655.000000	83.387894	2871	0.000000
281474976710655.000000	39.318634	2872	0.000000
281474976710655.000000	38.832977	2873	0.000000
281474976710655.000000	48.739376	2874	0.000000
281474976710655.000000	55.572849	2875	0.000000
281474976710655.000000	45.701431	2876	0.000000
281474976710655.000000	40.090179	2877	0.000000
281474976710655.000000	46.424656	2878	0.000000
281474976710655.000000	36.033543	2879	0.000000
281474976710655.000000	40.777615	2880	0.000000
281474976710655.000000	50.199566	2881	0.000000
281474976710655.000000	35.189487	2882	0.000000
281474976710655.000000	34.635345	2883	0.000000
281474976710655.000000	31.723564	2884	0.000000
281474976710655.000000	31.804621	2885	0.000000
281474976710655.000000	32.236946	2886	0.000000
281474976710655.000000	30.575617	2887	0.000000
281474976710655.000000	31.870333	2888	0.000000
281474976710655.000000	42.239746	2889	0.000000
281474976710655.000000	30.206703	2890	0.000000
281474976710655.000000	32.510357	2891	0.000000
281474976710655.000000	33.744328	2892	0.000000
281474976710655.000000	28.690166	2893	0.000000
281474976710655.000000	26.605448	2894	0.000000
281474976710655.000000	30.092289	2895	0.000000
281474976710655.000000	30.774750	2896	0.000000
281474976710655.000000	25.900652	2897	0.000000
281474976710655.000000	27.981291	2898	0.000000
281474976710655.000000	31.893131	2899	0.000000
281474976710655.000000	26.365267	2900	0.000000
281474976710655.000000	27.410917	2901	0.000000
281474976710655.000000	22.581415	2902	0.000000
281474976710655.000000	25.754236	2903	0.000000
281474976710655.000000	28.390417	2904	0.000000
281474976710655.000000	25.748569	2905	0.000000
281474976710655.000000	22.609184	2906	0.000000
281474976710655.000000	23.912365	2907	0.000000
281474976710655.000000	24.599863	2908	0.000000
281474976710655.000000	21.901293	2909	0.000000
281474976710655.000000	22.110422	2910	0.000000
281474976710655.000000	20.901928	2911	0.000000
281474976710655.000000	19.338266	2912	0.000000
281474976710655.000000	19.891260	2913	0.000000
281474976710655.000000	19.802382	2914	0.000000
281474976710655.000000	19.565941	2915	0.000000
281474976710655.000000	17.761103	2916	0.000000
281474976710655.000000	17.997532	2917	0.000000
281474976710655.000000	17.468451	2918	0.000000
281474976710655.000000	17.110126	2919	0.000000
281474976710655.000000	16.700615	2920	0.000000
281474976710655.000000	16.468542	2921	0.000000
281474976710655.000000	15.992689	2922	0.000000
281474976710655.000000	15.780937	2923	0.000000
281474976710655.000000	15.086406	2924	0.000000
281474976710655.000000	14.850112	2925	0.000000
281474976710655.000000	14.570483	2926	0.000000
281474976710655.000000	13.738050	2927	0.000000
281474976710655.000000	13.101299	2928	0.000000
281474976710655.000000	15.299218	2929	0.000000
281474976710655.000000	13.734347	2930	0.000000
281474976710655.000000	13.753468	2931	0.000000
281474976710655.000000	12.210004	2932	0.000000
281474976710655.000000	12.049429	2933	0.000000
281474976710655.000000	11.903827	2934	0.000000
281474976710655.000000	11.676356	2935	0.000000
281474976710655.000000	11.876594	2936	0.000000
281474976710655.000000	11.063836	2937	0.000000
281474976710655.000000	11.406203	2938	0.000000
281474976710655.000000	10.607674	2939	0.000000
281474976710655.000000	10.646056	2940	0.000000
281474976710655.000000	10.347527	2941	0.000000
281474976710655.000000	10.118501	2942	0.000000
281474976710655.000000	9.598043	2943	0.000000
281474976710655.000000	9.396127	2944	0.000000
281474976710655.000000	9.151863	2945	0.000000
281474976710655.000000	9.196216	2946	0.000000
281474976710655.000000	8.977236	2947	0.000000
281474976710655.000000	8.904382	2948	0.000000
281474976710655.000000	8.198792	2949	0.000000
281474976710655.000000	8.195650	2950	0.000000
281474976710655.000000	7.905851	2951	0.000000
281474976710655.000000	7.547529	2952	0.000000
281474976710655.000000	7.494079	2953	0.000000
281474976710655.000000	7.253584	2954	0.000000
281474976710655.000000	7.063987	2955	0.000000
281474976710655.000000	6.872848	2956	0.000000
281474976710655.000000	6.754795	2957	0.000000
281474976710655.000000	6.479745	2958	0.000000
281474976710655.000000	6.425367	2959	0.000000
281474976710655.000000	6.237508	2960	0.000000
281474976710655.000000	6.350149	2961	0.000000
281474976710655.000000	6.023118	2962	0.000000
281474976710655.000000	5.961389	2963	0.000000
281474976710655.000000	5.805838	2964	0.000000
281474976710655.000000	5.781383	2965	0.000000
281474976710655.000000	5.546817	2966	0.000000
281474976710655.000000	5.541497	2967	0.000000
281474976710655.000000	5.296612	2968	0.000000
281474976710655.000000	5.211897	2969	0.000000
281474976710655.000000	5.045216	2970	0.000000
281474976710655.000000	4.920171	2971	0.000000
281474976710655.000000	4.771158	2972	0.000000
281474976710655.000000	4.684068	2973	0.000000
281474976710655.000000	4.685978	2974	0.000000
281474976710655.000000	4.460863	2975	0.000000
281474976710655.000000	4.215600	2976	0.000000
281474976710655.000000	4.345866	2977	0.000000
281474976710655.000000	4.122637	2978	0.000000
281474976710655.000000	4.003616	2979	0.000000
281474976710655.000000	4.005532	2980	0.000000
281474976710655.000000	3.842945	2981	0.000000
281474976710655.000000	3.935394	2982	0.000000
281474976710655.000000	3.467317	2983	0.000000
281474976710655.000000	3.577236	2984	0.000000
281474976710655.000000	3.427719	2985	0.000000
281474976710655.000000	3.337691	2986	0.000000
281474976710655.000000	3.291514	2987	0.000000
281474976710655.000000	3.223539	2988	0.000000
281474976710655.000000	3.083739	2989	0.000000
281474976710655.000000	3.037537	2990	0.000000
281474976710655.000000	2.913444	2991	0.000000
281474976710655.000000	2.806996	2992	0.000000
281474976710655.000000	2.734607	2993	0.000000
281474976710655.000000	2.688527	2994	0.000000
281474976710655.000000	2.553046	2995	0.000000
281474976710655.000000	2.461860	2996	0.000000
281474976710655.000000	2.318197	2997	0.000000
281474976710655.000000	2.253735	2998	0.000000
281474976710655.000000	2.059676	2999	0.000000
281474976710655.000000	2.066812	3000	0.000000
281474976710655.000000	1.981008	3001	0.000000
281474976710655.000000	1.837432	3002	0.000000
281474976710655.000000	1.787181	3003	0.000000
281474976710655.000000	1.715445	3004	0.000000
281474976710655.000000	1.609079	3005	0.000000
281474976710655.000000	1.584197	3006	0.000000
281474976710655.000000	1.547356	3007	0.000000
281474976710655.000000	1.446391	3008	0.000000
281474976710655.000000	1.416431	3009	0.000000
281474976710655.000000	1.384439	3010	0.000000
281474976710655.000000	1.367546	3011	0.000000
281474976710655.000000	1.284538	3012	0.000000
281474976710655.000000	1.255645	3013	0.000000
281474976710655.000000	1.146456	3014	0.000000
281474976710655.000000	1.139047	3015	0.000000
281474976710655.000000	1.122194	3016	0.000000
281474976710655.000000	1.071990	3017	0.000000
281474976710655.000000	1.011561	3018	0.000000
281474976710655.000000	0.968661	3019	0.000000
281474976710655.000000	0.903751	3020	0.000000
281474976710655.000000	0.854212	3021	0.000000
281474976710655.000000	0.717671	3022	0.000000
281474976710655.000000	0.779498	3023	0.000000
