crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	16.210443	3635	0.000000
281474976710655.000000	16.586813	3636	0.000000
281474976710655.000000	15.412647	3637	0.000000
281474976710655.000000	15.831418	3638	0.000000
281474976710655.000000	15.202045	3639	0.000000
281474976710655.000000	14.687408	3640	0.000000
281474976710655.000000	14.972011	3641	0.000000
281474976710655.000000	14.494381	3642	0.000000
281474976710655.000000	15.313368	3643	0.000000
281474976710655.000000	14.503220	3644	0.000000
281474976710655.000000	13.734621	3645	0.000000
281474976710655.000000	14.947796	3646	0.000000
281474976710655.000000	12.953827	3647	0.000000
281474976710655.000000	12.987560	3648	0.000000
281474976710655.000000	12.650096	3649	0.000000
281474976710655.000000	14.053954	3650	0.000000
281474976710655.000000	12.818759	3651	0.000000
281474976710655.000000	12.038202	3652	0.000000
281474976710655.000000	12.725501	3653	0.000000
281474976710655.000000	11.475109	3654	0.000000
281474976710655.000000	12.347359	3655	0.000000
281474976710655.000000	11.680346	3656	0.000000
281474976710655.000000	10.540743	3657	0.000000
281474976710655.000000	10.863397	3658	0.000000
281474976710655.000000	10.706422	3659	0.000000
281474976710655.000000	11.480783	3660	0.000000
281474976710655.000000	9.571886	3661	0.000000
281474976710655.000000	10.382915	3662	0.000000
281474976710655.000000	9.668744	3663	0.000000
281474976710655.000000	9.994583	3664	0.000000
281474976710655.000000	9.814195	3665	0.000000
281474976710655.000000	9.242016	3666	0.000000
281474976710655.000000	8.632260	3667	0.000000
281474976710655.000000	9.227776	3668	0.000000
281474976710655.000000	8.659204	3669	0.000000
281474976710655.000000	9.224774	3670	0.000000
281474976710655.000000	8.713263	3671	0.000000
281474976710655.000000	8.036050	3672	0.000000
281474976710655.000000	7.829964	3673	0.000000
281474976710655.000000	8.331801	3674	0.000000
281474976710655.000000	8.006511	3675	0.000000
281474976710655.000000	8.185638	3676	0.000000
281474976710655.000000	7.502883	3677	0.000000
281474976710655.000000	7.306510	3678	0.000000
281474976710655.000000	6.781969	3679	0.000000
281474976710655.000000	7.193704	3680	0.000000
281474976710655.000000	7.519966	3681	0.000000
281474976710655.000000	7.276629	3682	0.000000
281474976710655.000000	6.668717	3683	0.000000
281474976710655.000000	6.818066	3684	0.000000
281474976710655.000000	6.843916	3685	0.000000
281474976710655.000000	6.772738	3686	0.000000
281474976710655.000000	6.203027	3687	0.000000
281474976710655.000000	6.140023	3688	0.000000
281474976710655.000000	6.067358	3689	0.000000
281474976710655.000000	5.795895	3690	0.000000
281474976710655.000000	5.893220	3691	0.000000
281474976710655.000000	5.792788	3692	0.000000
281474976710655.000000	5.545952	3693	0.000000
281474976710655.000000	5.514916	3694	0.000000
281474976710655.000000	5.689138	3695	0.000000
281474976710655.000000	5.460090	3696	0.000000
281474976710655.000000	5.267342	3697	0.000000
281474976710655.000000	5.138210	3698	0.000000
281474976710655.000000	5.126160	3699	0.000000
281474976710655.000000	5.137103	3700	0.000000
281474976710655.000000	4.800734	3701	0.000000
281474976710655.000000	4.645531	3702	0.000000
281474976710655.000000	4.436199	3703	0.000000
281474976710655.000000	4.532933	3704	0.000000
281474976710655.000000	4.350962	3705	0.000000
281474976710655.000000	4.274441	3706	0.000000
281474976710655.000000	4.049847	3707	0.000000
281474976710655.000000	4.038450	3708	0.000000
281474976710655.000000	3.994233	3709	0.000000
281474976710655.000000	3.829418	3710	0.000000
281474976710655.000000	3.721867	3711	0.000000
281474976710655.000000	3.786472	3712	0.000000
281474976710655.000000	3.623060	3713	0.000000
281474976710655.000000	3.680158	3714	0.000000
281474976710655.000000	3.534927	3715	0.000000
281474976710655.000000	3.446706	3716	0.000000
281474976710655.000000	3.191508	3717	0.000000
281474976710655.000000	3.181607	3718	0.000000
281474976710655.000000	3.003680	3719	0.000000
281474976710655.000000	2.636138	3720	0.000000
281474976710655.000000	3.124914	3721	0.000000
281474976710655.000000	3.016103	3722	0.000000
281474976710655.000000	3.009249	3723	0.000000
281474976710655.000000	2.933362	3724	0.000000
281474976710655.000000	3.006454	3725	0.000000
281474976710655.000000	2.855672	3726	0.000000
281474976710655.000000	2.954788	3727	0.000000
281474976710655.000000	3.181124	3728	0.000000
281474976710655.000000	2.857790	3729	0.000000
281474976710655.000000	2.784727	3730	0.000000
281474976710655.000000	2.699833	3731	0.000000
281474976710655.000000	2.844131	3732	0.000000
281474976710655.000000	2.505883	3733	0.000000
281474976710655.000000	2.665679	3734	0.000000
281474976710655.000000	2.087173	3735	0.000000
281474976710655.000000	2.278574	3736	0.000000
281474976710655.000000	1.996785	3737	0.000000
281474976710655.000000	1.963606	3738	0.000000
281474976710655.000000	1.929713	3739	0.000000
281474976710655.000000	1.980582	3740	0.000000
281474976710655.000000	1.962041	3741	0.000000
281474976710655.000000	1.772971	3742	0.000000
281474976710655.000000	1.966060	3743	0.000000
281474976710655.000000	1.738968	3744	0.000000
281474976710655.000000	1.936684	3745	0.000000
281474976710655.000000	1.835876	3746	0.000000
281474976710655.000000	1.352784	3747	0.000000
281474976710655.000000	1.707593	3748	0.000000
281474976710655.000000	1.713512	3749	0.000000
281474976710655.000000	1.664860	3750	0.000000
281474976710655.000000	1.572680	3751	0.000000
281474976710655.000000	1.512636	3752	0.000000
281474976710655.000000	1.586853	3753	0.000000
281474976710655.000000	1.495382	3754	0.000000
281474976710655.000000	1.440548	3755	0.000000
281474976710655.000000	1.404541	3756	0.000000
281474976710655.000000	1.299540	3757	0.000000
281474976710655.000000	1.276299	3758	0.000000
281474976710655.000000	1.158414	3759	0.000000
281474976710655.000000	1.134444	3760	0.000000
281474976710655.000000	1.164151	3761	0.000000
281474976710655.000000	1.075842	3762	0.000000
281474976710655.000000	0.875985	3763	0.000000
281474976710655.000000	0.848354	3764	0.000000
281474976710655.000000	0.512640	3765	0.000000
281474976710655.000000	0.631005	3766	0.000000
281474976710655.000000	0.775852	3767	0.000000
281474976710655.000000	0.710060	3768	0.000000
281474976710655.000000	0.969012	3769	0.000000
281474976710655.000000	0.769272	3770	0.000000
281474976710655.000000	0.745100	3771	0.000000
281474976710655.000000	0.679977	3772	0.000000
